docid,sentences,words,syllables,letters,unique,ttr,flesch-adap,coleman,flesch-gradelevel,ari,awl,awlstd,psfl,zh,wiki,brescola
netb-1a5499,3,52,105,245,41,0.7884615385,60.41474359,10.19615385,14.99692308,9.428012821,4.711538462,2.596865999,s,s,s,d
netb-1a549b,5,65,131,315,52,0.8,65.13846154,10.41846154,13.26153846,7.895384615,4.846153846,2.746918661,s,s,s,d
netb-1a549f,3,40,83,193,34,0.85,59.75666667,10.351,14.095,7.962416667,4.825,2.9401318,s,s,s,d
netb-1a54a0,3,48,93,211,32,0.6666666667,68.6825,8.1975,13.5125,7.274375,4.395833333,3.080446284,s,s,s,d
netb-1a54a2,5,57,115,275,43,0.7543859649,66.57978947,9.971929825,12.66301754,6.993684211,4.824561404,2.791734712,s,s,s,d
netb-1a54a3,3,48,83,217,38,0.7916666667,77.57,8.9325,12.02444444,7.863125,4.520833333,2.573823221,s,s,s,s
netb-1a54a4,3,53,105,239,40,0.7547169811,63.29955975,9.04,14.67735849,8.642767296,4.509433962,2.574348362,s,s,s,d
netb-1a54a5,4,59,123,293,43,0.7288135593,57.49425847,11.39389831,14.7625,9.335338983,4.966101695,3.08064544,s,s,s,d
netb-1a54a6,4,57,115,285,45,0.7894736842,57.98784091,11.52280702,14.44522727,9.245,5,2.708012802,s,s,s,s
netb-1a54a7,6,113,241,550,85,0.7522123894,49.28907817,11.24778761,16.92137168,10.91144543,4.867256637,2.763556849,s,s,s,d
netb-1a54a8,7,80,148,357,59,0.7375,78.88886076,7.8495,10.91775769,5.302660714,4.4625,2.423549824,s,s,s,s
netb-1a54a9,7,116,243,566,82,0.7068965517,54.79258621,11.10413793,15.59182266,9.83726601,4.879310345,2.834988209,s,s,s,d
netb-1a54aa,3,65,115,263,46,0.7076923077,75.16604167,6.625230769,13.933125,8.460717949,4.046153846,2.395063958,s,s,s,s
netb-1a54ab,4,48,96,240,38,0.7916666667,67.455,11.13333333,12.69,8.12,5,2.5,s,s,s,s
netb-1a54ac,7,97,203,485,75,0.7731958763,56.02125,11.46391753,14.71065476,9.048571429,5,3.168791112,s,s,s,d
netb-1a54ad,6,72,154,370,57,0.7916666667,53.32557512,11.95,14.6193662,8.774166667,5.138888889,3.07004142,s,s,s,s
netb-1a54ae,9,155,310,711,105,0.6774193548,61.16852092,9.453419355,14.83658009,8.786336918,4.587096774,2.658612534,s,s,s,s
netb-1a54af,6,98,202,471,70,0.7142857143,57.87707483,10.6477551,15.10244898,9.373503401,4.806122449,2.663656238,s,s,s,d
netb-1a54b0,4,61,126,308,53,0.868852459,55.95,11.94819672,15.04,9.976639344,5.049180328,2.544207368,s,s,s,d
netb-1a54b1,5,69,131,312,54,0.7826086957,72.05158824,8.642898551,12.44635294,6.767391304,4.52173913,2.941993289,s,s,s,s
netb-1a54b2,6,60,129,315,51,0.85,56.795,12.11,13.68,8.2975,5.25,2.867199563,s,s,s,d
netb-1a54b3,5,66,121,300,49,0.7424242424,78.15384615,8.684848485,11.44615385,6.579090909,4.545454545,2.742382387,s,s,s,s
netb-1a54b4,4,55,104,256,44,0.8,72.19916667,9.416,12.40092593,7.367909091,4.654545455,2.751648642,s,s,s,s
netb-1a54b5,5,57,105,258,43,0.7543859649,73.373,8.218245614,11.56644444,5.588947368,4.526315789,2.66955061,s,s,s,s
netb-1a54b6,6,69,135,331,52,0.7536231884,69.37578431,9.833043478,12.25647059,6.914347826,4.797101449,2.651659093,s,s,s,s
netb-1a54b7,4,57,116,278,42,0.7368421053,62.20282895,10.80070175,13.98153509,8.666578947,4.877192982,2.701982219,s,s,s,d
netb-1a54b8,4,54,102,268,44,0.8148148148,66.69375,11.18962963,12.9825,8.695555556,4.962962963,3.030480728,s,s,s,s
netb-1a54b9,7,130,275,637,95,0.7307692308,51.02346154,11.41815385,16.6143956,10.93471429,4.9,2.797938802,s,s,s,d
netb-1a54ba,3,64,127,316,53,0.828125,56.97714286,11.845,16.38730159,12.49229167,4.9375,2.973187473,s,s,s,d
netb-1a54bb,4,50,101,242,38,0.76,65.2555,10.2912,13.121,7.6164,4.84,3.276339421,s,s,s,d
netb-1a54bc,6,123,229,558,89,0.7235772358,67.09,9.431219512,14.72833333,10.18731707,4.536585366,2.522396212,s,s,s,s
netb-1a54bd,7,118,244,584,83,0.7033898305,54.06327586,11.54508475,15.6935468,10.3090799,4.949152542,3.183238564,s,s,s,s
netb-1a54be,9,155,311,710,96,0.6193548387,61.60863799,9.415483871,14.8027957,8.755949821,4.580645161,2.846324099,s,s,s,s
netb-1a54bf,5,75,161,386,54,0.72,47.43243836,12.48906667,16.12865753,10.3108,5.146666667,3.289147137,s,s,s,s
netb-1a54c2,4,61,117,280,47,0.7704918033,71.09067623,9.249180328,12.99028689,7.814672131,4.590163934,2.876570415,s,s,s,d
netb-1a54c3,3,48,95,232,35,0.7291666667,65.1575,10.77,14.00416667,9.335,4.833333333,2.778888667,s,s,s,s
netb-1a54c4,4,77,153,355,57,0.7402597403,59.23684211,9.771428571,15.57526316,9.909935065,4.61038961,2.6391451,s,s,s,s
netb-1a54c6,4,65,112,264,47,0.7230769231,84.545,6.260307692,11.3,5.824846154,4.061538462,2.204030735,s,s,s,s
netb-1a54c7,5,109,224,531,82,0.752293578,51.44433333,11.48697248,17.30807407,12.41504587,4.871559633,2.722993891,s,s,s,s
netb-1a54c8,4,44,94,224,38,0.8636363636,52.98421512,11.44363636,14.39784884,8.048181818,5.090909091,2.703685883,s,s,d,s
netb-1a54c9,10,141,298,695,89,0.6312056738,54.54785714,11.08368794,14.98714286,8.835957447,4.929078014,3.15249623,s,s,s,s
netb-1a54ca,4,46,100,230,37,0.8043478261,53.24945652,11.02608696,14.54717391,7.87,5,3.007237646,s,s,s,d
netb-1a54cc,3,50,94,213,40,0.8,72.87033333,7.4728,13.094,6.967933333,4.26,2.406740534,s,d,s,d
netb-1a54cd,8,152,318,734,93,0.6118421053,51.51263659,11.03631579,16.62158113,10.81434211,4.828947368,3.025715043,s,d,s,s
netb-1a54ce,6,88,193,461,74,0.8409090909,48.40515152,12.985,16.00954545,10.57731061,5.238636364,2.919348924,s,s,s,s
netb-1a54d0,4,43,91,211,37,0.8604651163,58.8865407,10.29953488,13.57459302,7.056860465,4.906976744,2.674721924,s,s,s,d
netb-1a54d2,5,64,125,292,48,0.75,70.608625,8.715,12.448875,6.459375,4.5625,2.714975829,s,s,s,d
netb-1a54d3,4,54,104,264,44,0.8148148148,72.19916667,10.75407407,12.40092593,8.346666667,4.888888889,3.077196094,s,s,s,d
netb-1a54d4,6,105,205,480,78,0.7428571429,64.48205128,9.388571429,14.42961538,8.851428571,4.571428571,2.570370153,s,s,s,s
netb-1a54d6,3,47,90,231,41,0.8723404255,67.74992754,11.21021277,13.47695652,9.55248227,4.914893617,2.558505109,s,s,s,s
netb-1a54d8,5,87,193,458,70,0.8045977011,39.48823529,13.45333333,17.83294118,12.06517241,5.264367816,2.830294937,s,s,s,s
netb-1a54d9,8,109,208,495,75,0.6880733945,72.19916667,8.730275229,12.40092593,6.771949541,4.541284404,2.589789797,s,s,s,s
netb-1a54db,6,85,176,407,66,0.7764705882,59.28406863,10.26541176,14.36794118,8.205921569,4.788235294,2.464305738,s,s,s,d
netb-1a54dc,3,45,88,202,35,0.7777777778,68.17,8.621333333,13.33555556,7.212666667,4.488888889,2.941067246,s,s,s,s
netb-1a54de,6,92,190,449,70,0.7608695652,58.55427536,10.96652174,14.75956522,9.223514493,4.880434783,2.726051418,s,s,s,d
netb-1a54df,4,59,115,255,48,0.813559322,66.37612069,7.606779661,13.46155172,6.301779661,4.322033898,2.677215085,s,s,s,s
netb-1a54e0,8,121,245,571,82,0.6776859504,59.56040441,9.990743802,14.50536765,8.359028926,4.719008264,2.999237205,s,s,s,s
netb-1a54e1,5,56,100,236,40,0.7142857143,81.20633333,6.337142857,10.47385185,4.019285714,4.214285714,2.602981023,s,s,s,s
netb-1a54e2,4,47,104,247,38,0.8085106383,49.70875,12.58212766,15.1031383,9.197553191,5.255319149,3.158696776,s,s,s,d
netb-1a54e3,3,52,103,249,40,0.7692307692,63.66858974,10.64846154,14.54307692,9.790320513,4.788461538,3.260111716,s,s,s,d
netb-1a54e4,4,47,104,229,36,0.7659574468,49.70875,10.33021277,15.1031383,7.393723404,4.872340426,2.795262111,s,s,s,d
netb-1a54e6,4,87,185,414,63,0.724137931,46.86219828,10.81977011,17.98445402,11.85810345,4.75862069,2.852566972,s,s,s,s
netb-1a54e7,4,49,106,246,41,0.8367346939,53.3890051,11.30367347,14.71403061,8.341122449,5.020408163,2.298977554,s,s,s,d
netb-1a54e9,4,45,95,210,38,0.8444444444,58.81625,9.008888889,13.70861111,6.175,4.666666667,2.538591035,s,s,s,s
netb-1a54eb,7,105,224,548,77,0.7333333333,51.53961538,12.91466667,15.61967033,10.65171429,5.219047619,2.934137181,s,s,s,s
netb-1a54ec,6,55,118,270,46,0.8363636364,58.02537879,9.836363636,13.30136364,6.275151515,4.909090909,2.758607865,s,s,s,d
netb-1a54ee,3,72,133,309,52,0.7222222222,66.337277,8.201666667,15.74422535,10.78375,4.291666667,2.791044707,s,d,d,d
netb-1a54ef,5,67,136,337,54,0.8059701493,61.10972727,11.56656716,13.87315152,8.960597015,5.029850746,2.833541897,s,s,s,s
netb-1a54f0,5,78,164,403,59,0.7564102564,53.01698701,12.6825641,15.54846753,10.705,5.166666667,3.018815639,s,s,s,s
netb-1a54f2,3,44,95,217,35,0.7954545455,51.28924242,11.18090909,15.60727273,9.13219697,4.931818182,2.949558729,s,s,s,d
netb-1a54f3,7,83,159,390,65,0.7831325301,74.73493976,9.33253012,11.63910499,6.62989673,4.698795181,2.651369002,s,s,s,s
netb-1a54f5,4,53,123,288,44,0.8301886792,35.52846154,13.91773585,17.39153846,10.78896226,5.433962264,3.224373182,s,s,s,s
netb-1a54f6,5,44,76,203,38,0.8636363636,83.6924878,7.964545455,9.481170732,4.700227273,4.613636364,2.186902221,s,s,d,s
netb-1a54f7,5,63,146,346,52,0.8253968254,39.98885714,14.14412698,16.67003175,10.73761905,5.492063492,3.211452798,s,s,s,s
netb-1a54f9,4,54,113,251,44,0.8148148148,58.09916667,9.338518519,14.36759259,7.212777778,4.648148148,2.695382934,s,s,s,s
netb-1a54fa,5,98,199,464,72,0.7346938776,53.97825,10.52979592,16.35841667,10.67040816,4.734693878,2.837615485,s,s,s,s
netb-1a54fb,3,49,99,216,33,0.6734693878,61.33013605,8.307755102,14.62081633,7.499115646,4.408163265,3.016406616,s,s,s,d
netb-1a54fc,4,59,104,276,46,0.7796610169,80.01335526,9.699661017,11.49732456,7.978220339,4.677966102,2.410715331,s,s,d,d
netb-1a54fd,3,45,94,233,40,0.8888888889,56.89,12.672,14.90888889,10.45733333,5.177777778,2.86192545,s,s,s,d
netb-1a54ff,5,42,86,220,33,0.7857142857,54.36415385,11.47619048,13.47251282,7.441428571,5.238095238,3.365154237,s,s,s,s
netb-1a5501,3,45,80,212,36,0.8,80.13015152,9.928,11.58454545,8.259333333,4.711111111,2.353458186,s,s,s,s
netb-1a5502,4,57,118,277,44,0.7719298246,59.23440789,10.69754386,14.39557018,8.583947368,4.859649123,3.097472634,s,s,s,d
netb-1a5503,2,40,78,194,34,0.85,59.8425,11.238,15.615,11.4135,4.85,2.92018835,s,s,s,s
netb-1a5504,3,47,93,233,40,0.8510638298,62.23253623,11.46042553,14.24652174,9.752907801,4.957446809,2.759567086,s,s,s,s
netb-1a5505,4,55,110,261,47,0.8545454545,65.67875,9.950545455,13.3725,7.796090909,4.745454545,2.677978762,s,s,s,d
netb-1a5506,7,116,227,523,79,0.6810344828,66.46155172,8.924482759,13.96423645,8.091317734,4.50862069,2.743316925,s,s,s,s
netb-1a5507,3,49,98,233,37,0.7551020408,59.87,10.3477551,14.74166667,9.133197279,4.755102041,2.684274783,s,s,s,d
netb-1a5509,8,99,216,529,80,0.8080808081,49.93594388,13.22747475,15.19566327,9.925075758,5.343434343,2.971792019,s,s,s,s
netb-1a550a,4,79,154,369,55,0.6962025316,63.8722943,10.16607595,15.11503165,10.44487342,4.670886076,2.836121076,s,s,s,s
netb-1a550b,5,63,108,257,46,0.7301587302,88.88125806,5.837460317,9.80083871,4.083809524,4.079365079,2.680331579,s,d,s,d
netb-1a550c,6,108,197,463,67,0.6203703704,76.24833333,7.763333333,12.95407407,7.761944444,4.287037037,2.659890439,s,s,s,s
netb-1a550d,6,83,173,406,60,0.7228915663,56.47796748,10.8226506,14.63512195,8.525943775,4.891566265,2.961650664,s,s,s,s
netb-1a550e,4,59,117,268,45,0.7627118644,66.09764831,8.902372881,13.5625,7.339576271,4.542372881,2.726654583,s,s,s,s
netb-1a550f,4,57,121,282,49,0.8596491228,54.78177632,11.21333333,15.01662281,8.997105263,4.947368421,2.618564309,s,s,s,d
netb-1a5510,3,59,118,278,46,0.7796610169,57.09442529,10.40067797,15.95689655,10.59621469,4.711864407,2.840690102,s,s,s,s
netb-1a5511,9,112,223,541,75,0.6696428571,67.75924603,10.22392857,12.75797619,7.543204365,4.830357143,3.055698403,s,s,s,s
netb-1a5512,4,58,107,256,42,0.724137931,78.04508621,8.111724138,11.83396552,6.608965517,4.413793103,2.678358239,s,s,d,d
netb-1a5513,3,53,96,224,39,0.7358490566,77.66559748,7.375849057,12.67358491,7.309748428,4.226415094,2.336272708,s,s,s,s
netb-1a5514,5,57,117,263,43,0.7543859649,63.61136842,8.734035088,13.07705263,6.002105263,4.614035088,2.46202303,s,s,s,d
netb-1a5515,4,56,113,273,39,0.6964285714,63.91428571,10.75071429,13.68071429,8.53125,4.875,3.006317752,s,s,s,d
netb-1a5516,3,45,83,206,36,0.8,74.3619697,9.144,12.38909091,7.631333333,4.577777778,2.645657985,s,s,s,s
netb-1a5517,4,57,125,287,46,0.8070175439,48.84493421,11.72912281,15.84469298,9.410263158,5.035087719,2.81577581,s,s,s,d
netb-1a5518,3,38,89,208,34,0.8947368421,37.83622807,14.04842105,16.98684211,10.68438596,5.473684211,3.258485619,s,s,s,d
netb-1a551a,5,65,129,298,50,0.7692307692,67.74153846,8.880615385,12.89846154,6.663538462,4.584615385,2.90300803,s,s,s,d
netb-1a551d,8,131,272,625,86,0.6564885496,56.55635973,10.44580153,15.29701336,9.228874046,4.770992366,3.020451626,s,s,s,s
netb-1a551e,4,59,111,267,42,0.7118644068,72.21060345,8.802711864,12.64775862,7.259745763,4.525423729,2.982184003,s,s,s,d
netb-1a551f,3,41,80,195,33,0.8048780488,69.8901626,10,12.76439024,7.804552846,4.756097561,2.282280501,s,s,d,d
netb-1a5521,6,58,112,266,42,0.724137931,75.65781609,8.104827586,10.9662069,5.004367816,4.586206897,2.852914316,s,s,s,d
netb-1a5522,4,60,124,284,51,0.85,56.06036017,10.05866667,14.9625,8.364,4.733333333,2.815828278,s,s,s,s
netb-1a5523,5,77,165,387,60,0.7792207792,51.91828571,11.83064935,15.70171429,9.942337662,5.025974026,2.76797092,s,s,s,s
netb-1a5524,4,57,124,283,47,0.8245614035,50.32914474,11.31649123,15.63767544,9.079736842,4.964912281,2.809538342,s,s,s,d
netb-1a5525,6,81,149,365,54,0.6666666667,77.73416667,8.503703704,11.5875,6.544074074,4.50617284,3.043403945,s,s,s,d
netb-1a5528,7,106,230,544,84,0.7924528302,49.89896226,12.42188679,15.91948787,10.31350404,5.132075472,3.009655756,s,s,s,d
netb-1a5529,3,51,99,222,40,0.7843137255,67.35647059,8.054117647,13.94588235,7.572352941,4.352941176,2.648147924,s,s,s,d
netb-1a552a,4,90,194,441,67,0.7444444444,41.84226124,11.69644444,18.80884831,12.899,4.9,3.130672629,s,s,s,s
netb-1a552b,4,86,160,370,57,0.6627906977,69.61715116,8.120930233,14.74848837,9.583953488,4.302325581,3.195453774,s,s,s,d
netb-1a552c,4,51,107,265,43,0.8431372549,55.1035,12.43137255,14.537,9.418529412,5.196078431,3.223806104,s,s,s,d
netb-1a552d,5,113,258,615,82,0.7256637168,32.73847788,14.8920354,20.16559292,15.5040708,5.442477876,3.181634391,s,s,s,s
netb-1a552e,7,86,167,428,64,0.7441860465,70.29588235,11.05395349,12.3292437,8.153322259,4.976744186,2.74910871,s,s,s,s
netb-1a552f,4,41,82,198,35,0.8536585366,69.23125,9.708292683,12.0075,6.440853659,4.829268293,2.970607551,s,s,s,d
netb-1a5530,5,92,168,399,51,0.5543478261,71.07361798,8.092608696,13.6261573,8.197065217,4.336956522,2.848634966,s,s,s,s
netb-1a5531,6,38,76,186,32,0.8421052632,73.20666667,8.307368421,10.48,4.790877193,4.894736842,2.60353478,s,s,s,d
netb-1a5532,3,48,96,223,37,0.7708333333,63.395,9.6675,14.25,8.451875,4.645833333,2.76503152,s,d,s,d
netb-1a5533,4,50,102,240,42,0.84,63.5635,10.056,13.357,7.428,4.8,3.033150178,s,s,s,d
netb-1a5534,4,58,113,260,41,0.7068965517,69.29336207,8.517241379,13.05465517,6.933793103,4.482758621,2.74327629,s,s,s,s
netb-1a5535,4,55,125,294,48,0.8727272727,42.60602273,13.47854545,16.59068182,10.62209091,5.345454545,3.226132961,s,s,s,d
netb-1a5536,3,54,97,235,39,0.7222222222,76.06937107,8.144444444,12.89622642,8.067222222,4.351851852,2.473245037,s,s,s,d
netb-1a5537,6,57,116,258,51,0.8947368421,67.02407895,7.698947368,12.12903509,4.638947368,4.526315789,2.201317494,s,s,s,d
netb-1a5539,3,60,121,291,48,0.8,57.925,11.238,16.00666667,11.4135,4.85,2.669737815,s,s,s,d
netb-1a553a,4,62,131,308,51,0.8225806452,51.67428279,11.50064516,15.69848361,9.718064516,4.967741935,2.758960428,s,s,s,s
netb-1a553b,4,54,105,256,42,0.7777777778,70.6325,9.882962963,12.61944444,7.648888889,4.740740741,2.796725501,s,s,d,s
netb-1a553d,7,94,184,440,73,0.7765957447,67.96935484,9.519148936,12.93766513,7.331094225,4.680851064,2.737496783,s,s,s,s
netb-1a553e,5,114,239,544,83,0.7280701754,46.96325664,10.96070175,18.18152212,12.44578947,4.771929825,2.941043757,s,s,s,s
netb-1a553f,4,90,177,424,70,0.7777777778,58.0018118,10.58577778,16.55491573,12.00933333,4.711111111,2.801763113,s,d,s,s
netb-1a5540,9,123,255,590,85,0.6910569106,59.57308943,10.23902439,14.20341463,7.99601626,4.796747967,2.899283202,s,s,s,d
netb-1a5541,4,54,103,253,36,0.6666666667,70.97492925,9.556296296,12.50957547,7.387222222,4.685185185,3.114030817,s,s,s,s
netb-1a5543,4,56,120,284,45,0.8035714286,53.33928571,11.90571429,15.15571429,9.456428571,5.071428571,2.871393035,s,s,s,d
netb-1a5544,7,55,115,279,44,0.8,63.96909091,10.26036364,12.14701299,6.391116883,5.072727273,3.17292263,s,s,s,d
netb-1a5545,5,86,160,389,61,0.7093023256,72.33294118,9.075813953,13.25176471,8.474534884,4.523255814,2.785872767,s,s,s,s
netb-1a5546,7,91,188,479,68,0.7472527473,57.22438202,12.87384615,14.29441413,9.862197802,5.263736264,2.696498197,s,s,s,s
netb-1a5548,5,84,165,383,57,0.6785714286,65.60442857,9.248095238,14.14057143,8.445357143,4.55952381,2.920988052,s,s,s,s
netb-1a5549,4,55,119,276,44,0.8,51.83511364,11.55418182,15.30340909,9.080636364,5.018181818,3.136245057,s,s,s,d
netb-1a554a,5,85,170,409,61,0.7176470588,60.56871429,10.752,14.84295238,9.733411765,4.811764706,2.888085536,s,s,s,s
netb-1a554b,5,54,106,245,41,0.7592592593,68.876,8.137037037,12.144,5.339444444,4.537037037,2.409187376,s,s,s,s
netb-1a554c,2,41,94,205,35,0.8536585366,34.06652439,12.15609756,19.45865854,12.37,5,2.979605474,s,s,s,d
netb-1a554d,6,83,184,415,61,0.734939759,47.24717871,11.46024096,15.96403614,9.036666667,5,3.340153665,s,s,s,d
netb-1a554e,5,49,96,239,42,0.8571428571,69.891,9.859591837,11.754,6.443265306,4.87755102,2.685050473,s,s,s,s
netb-1a5551,5,51,107,259,47,0.9215686275,57.641,11.15921569,13.562,7.589411765,5.078431373,2.949530619,s,s,s,d
netb-1a5552,4,54,112,261,43,0.7962962963,59.66583333,10.42740741,14.14907407,8.085,4.833333333,2.699451247,s,s,s,s
netb-1a5553,5,101,214,517,72,0.7128712871,49.08051485,12.83326733,17.2899802,12.77960396,5.118811881,2.962762722,s,s,s,s
netb-1a5554,5,57,114,283,44,0.7719298246,62.31727273,10.79719298,13.15818182,7.654736842,4.964912281,3.244238684,s,s,s,s
netb-1a5555,5,58,123,299,46,0.7931034483,54.70610526,11.96068966,14.31915789,8.650862069,5.155172414,2.917259721,s,s,s,d
netb-1a5556,4,49,107,251,35,0.7142857143,51.66247449,11.90367347,14.95484694,8.821734694,5.12244898,2.760010744,s,s,s,d
netb-1a5557,8,143,277,657,87,0.6083916084,66.81635052,9.559160839,14.23859266,9.14715035,4.594405594,2.746231397,s,s,s,d
netb-1a5558,4,61,112,262,49,0.8032786885,78.02510246,7.514098361,12.02307377,6.424836066,4.295081967,2.465129015,s,s,s,d
netb-1a5559,3,50,93,219,35,0.7,74.56233333,8.1784,12.858,7.533133333,4.38,3.303876511,s,s,s,s
netb-1a555a,3,49,101,246,36,0.7346938776,57.87707483,11.9077551,15.10244898,10.38278912,5.020408163,2.889034836,s,s,s,s
netb-1a555b,4,53,115,264,42,0.7924528302,51.82021226,11.25509434,15.18127358,8.656132075,4.981132075,3.159236629,s,s,s,d
netb-1a555e,6,56,117,286,43,0.7678571429,62.60809524,11.05857143,12.70357143,7.291309524,5.107142857,3.287848686,s,s,s,d
netb-1a555f,11,155,320,792,100,0.6451612903,57.77609626,12.14425806,14.51428402,9.682035191,5.109677419,3.036482987,s,s,s,s
netb-1a5560,3,47,93,216,39,0.829787234,62.23253623,9.333617021,14.24652174,8.04929078,4.595744681,2.965472044,s,s,s,d
netb-1a5561,3,54,99,240,41,0.7592592593,75.465,8.688888889,13.06333333,8.503333333,4.444444444,2.469567863,s,s,s,d
netb-1a5563,5,75,160,397,61,0.8133333333,53.13,13.35146667,15.43333333,11.0016,5.293333333,3.256883309,s,s,s,d
netb-1a5565,3,49,106,251,40,0.8163265306,49.24442177,12.5077551,16.30653061,10.86340136,5.12244898,3.384434074,s,s,d,d
netb-1a5566,5,97,200,461,69,0.7113402062,54.71101031,10.61938144,16.30589691,10.65463918,4.75257732,2.953351854,s,s,s,d
netb-1a5568,4,53,93,237,39,0.7358490566,81.62316176,8.259622642,10.90014706,6.256698113,4.471698113,2.681901421,s,s,s,s
netb-1a5569,3,36,74,191,31,0.8611111111,53.2022549,12.93,14.51235294,9.559166667,5.305555556,3.053408336,s,s,s,s
netb-1a556a,7,75,154,380,53,0.7066666667,62.04554054,11.22933333,13.0896139,7.791142857,5.066666667,2.994810326,s,s,s,d
netb-1a556b,3,43,83,196,33,0.7674418605,70.98899225,8.936744186,12.77674419,7.205503876,4.558139535,2.998467249,s,s,s,d
netb-1a556c,4,52,112,247,41,0.7884615385,53.42461538,9.853076923,14.89538462,7.4425,4.75,3.286774196,s,s,s,d
netb-1a556d,5,46,86,209,36,0.7826086957,74.54845455,7.69826087,10.90563636,4.569782609,4.543478261,2.871952235,s,s,s,d
netb-1a556e,4,50,118,268,43,0.86,36.4915,13.3488,17.133,10.0656,5.36,2.910395162,s,s,s,s
netb-1a5570,6,77,172,424,62,0.8051948052,42.1315,14.27168831,16.34633333,10.92225108,5.506493506,3.106856166,s,s,s,s
netb-1a5572,4,60,133,309,50,0.8333333333,46.08,12.50866667,16.41666667,10.3265,5.15,3.187606207,s,s,s,d
netb-1a5573,3,56,112,255,45,0.8035714286,57.95030303,9.389285714,15.58909091,9.350654762,4.553571429,3.081741407,s,s,s,d
netb-1a5587,21,421,913,2231,218,0.5178147268,42.65666667,13.88332542,18.07714286,13.55345323,5.299287411,3.539492088,d,s,s,s
netb-1a5588,25,383,792,1832,188,0.4908616188,57.92475288,10.39362924,14.83412147,8.759295039,4.783289817,3.004354131,d,d,s,s
netb-1a558f,17,441,906,2148,214,0.485260771,48.02821787,11.69895692,18.83379606,14.48181273,4.870748299,3.093271409,d,d,s,s
netb-1a5595,24,518,1068,2613,253,0.4884169884,49.18247411,12.48965251,17.50555473,13.12079794,5.044401544,3.212541412,d,d,s,s
